Base_period_dates, Base_period_tmin, Base_period_tmax, Base_period_prec
2016-02-25, NA, NA, NA
2016-02-26, 1.111111111, 6.666666667, NA
2016-02-27, -2.777777778, 2.222222222, NA
2016-02-28, NA, NA, NA
2016-02-29, 3.333333333, 20.55555556, NA
2016-03-01, 2.222222222, 15.55555556, NA
2016-03-02, 2.222222222, 20, NA
2016-03-03, -4.444444444, 3.888888889, NA
2016-03-04, -5.555555556, 4.444444444, NA
2016-03-05, -4.444444444, 2.777777778, NA
2016-03-06, -0.555555556, 5.555555556, NA
2016-03-07, 0, 9.444444444, NA
2016-03-08, 1.111111111, 16.66666667, NA
2016-03-09, 9.444444444, 25, NA
2016-03-10, 10, 28.33333333, NA
2016-03-11, 12.77777778, 27.22222222, NA
2016-03-12, 8.888888889, 21.66666667, NA
2016-03-13, 11.66666667, 17.22222222, NA
2016-03-14, 6.666666667, 13.33333333, NA
2016-03-15, 6.666666667, 8.888888889, NA
2016-03-16, 6.666666667, 17.77777778, NA
2016-03-17, 6.111111111, 23.33333333, NA
2016-03-18, 3.888888889, 18.88888889, NA
2016-03-19, -6.666666667, 18.88888889, NA
2016-03-20, 0, 6.111111111, NA
2016-03-21, 0.555555556, 5, NA
2016-03-22, 0, 10, NA
2016-03-23, 0.555555556, 17.22222222, NA
2016-03-24, 10.55555556, 25, NA
2016-03-25, 9.444444444, 25, NA
2016-03-26, 3.888888889, 20.55555556, NA
2016-03-27, 2.777777778, 16.11111111, NA
2016-03-28, 8.888888889, 14.44444444, NA
2016-03-29, 7.777777778, 18.88888889, NA
2016-03-30, 1.666666667, 16.11111111, NA
2016-03-31, 0.555555556, 18.88888889, NA
2016-04-01, 12.22222222, 21.66666667, NA
2016-04-02, 10, 27.77777778, NA
2016-04-03, -1.111111111, 17.22222222, NA
2016-04-04, -1.111111111, 15, NA
2016-04-05, -1.111111111, 22.22222222, NA
2016-04-06, -2.222222222, 8.888888889, NA
2016-04-07, -1.666666667, 13.33333333, NA
2016-04-08, 4.444444444, 15.55555556, NA
2016-04-09, 3.888888889, 11.66666667, NA
2016-04-10, -2.777777778, 6.666666667, NA
2016-04-11, -3.333333333, 12.77777778, NA
2016-04-12, 7.222222222, 24.44444444, NA
2016-04-13, 0.555555556, 18.33333333, NA
2016-04-14, 0.555555556, 15, NA
2016-04-15, 2.222222222, 17.77777778, NA
2016-04-16, 4.444444444, 17.77777778, NA
2016-04-17, 3.888888889, 22.22222222, NA
2016-04-18, 5.555555556, 24.44444444, NA
2016-04-19, 10.55555556, 31.11111111, NA
2016-04-20, 8.333333333, 27.22222222, NA
2016-04-21, 6.111111111, 21.11111111, NA
2016-04-22, 10.55555556, 23.33333333, NA
2016-04-23, 13.88888889, 21.66666667, NA
2016-04-24, 5.555555556, 19.44444444, NA
2016-04-25, 4.444444444, 21.66666667, NA
2016-04-26, 8.888888889, 26.66666667, NA
2016-04-27, NA, NA, NA
2016-04-28, NA, NA, NA
2016-04-29, 7.777777778, 17.22222222, NA
2016-04-30, 7.777777778, 13.33333333, NA
2016-05-01, 7.777777778, 13.88888889, NA
2016-05-02, 11.11111111, 17.77777778, NA
2016-05-03, 13.88888889, 26.66666667, NA
2016-05-04, 11.66666667, 22.22222222, NA
2016-05-05, 10.55555556, 17.22222222, NA
2016-05-06, 10, 12.77777778, NA
2016-05-07, 10, 12.77777778, NA
2016-05-08, 10, 20.55555556, NA
2016-05-09, 8.888888889, 22.22222222, NA
2016-05-10, 10.55555556, 18.88888889, NA
2016-05-11, 13.33333333, 18.33333333, NA
2016-05-12, -52.60852, 18.92469, NA
2016-05-13, -54.00386, 23.61527, NA
2016-05-14, -61.18057, 20.96033, NA
2016-05-15, -62.29895, 13.96862, NA
2016-05-16, -2.259169, 17.65545, NA
2016-05-17, 9.396501, 12.10231, NA
2016-05-18, 9.711463, 14.29124, NA
2016-05-19, 5.752879, 19.78038, NA
2016-05-20, 7.131499, 21.68192, NA
2016-05-21, -3.000605, 16.48699, NA
2016-05-22, 11.31521, 12.60849, NA
2016-05-23, -70.01843, 17.98957, NA
2016-05-24, -67.13103, 27.09812, NA
2016-05-25, -59.69402, 28.16924, NA
2016-05-26, -58.16555, 28.38095, NA
2016-05-27, -59.53644, 23.02532, NA
2016-05-28, -66.49314, 18.15028, NA
2016-05-29, -63.07436, -13.36367, NA
2016-05-30, -69.93649, 17.64653, NA
2016-05-31, -69.64469, 24.03323, NA
2016-06-01, -66.85094, 29.07283, NA
2016-06-02, -59.31733, 26.73719, NA
2016-06-03, -68.95175, 26.21744, NA
2016-06-04, -68.27014, 19.88825, NA
2016-06-05, -61.92212, 24.38878, NA
2016-06-06, -49.39323, 18.19748, NA
2016-06-07, -54.55344, 24.09789, NA
2016-06-08, -67.12792, 21.63953, NA
2016-06-09, -61.10624, 26.20359, NA
2016-06-10, -70.87797, 26.6091, NA
2016-06-11, -65.51452, 32.96352, NA
2016-06-12, -62.03036, 24.98826, NA
2016-06-13, -65.04853, 25.24626, NA
2016-06-14, -31.35285, 23.87242, NA
2016-06-15, -28.88971, 22.75618, NA
2016-06-16, -66.82407, 26.97348, NA
2016-06-17, -62.8026, 24.2921, NA
2016-06-18, -68.74248, 21.94596, NA
2016-06-19, -70.51725, 23.76058, NA
2016-06-20, -68.52956, 23.34914, NA
2016-06-21, -51.49865, 21.0524, NA
2016-06-22, -68.03279, 26.54559, NA
2016-06-23, -60.90244, 22.02577, NA
2016-06-24, -51.10717, 27.06864, NA
2016-06-25, -61.89566, 25.56399, NA
2016-06-26, -48.57455, 23.19096, NA
2016-06-27, -40.3109, 26.52875, NA
2016-06-28, -16.61957, 27.87382, NA
2016-06-29, -65.75699, 18.41371, NA
2016-06-30, -66.29942, 25.18128, NA
2016-07-01, -51.46779, 28.10247, NA
2016-07-02, -51.75364, 23.68298, NA
2016-07-03, -35.54275, 20.67065, NA
2016-07-04, 18.22393, 21.03828, NA
2016-07-05, -0.5799372, 29.2781, NA
2016-07-06, -40.7361, 20.84712, NA
2016-07-07, 0.6568602, 22.76995, NA
2016-07-08, -3.078942, 12.2641, NA
2016-07-09, -3.042263, 18.18031, NA
2016-07-10, -19.91801, 20.07322, NA
2016-07-11, -51.42381, 21.59828, NA
2016-07-12, -24.00608, 25.80868, NA
2016-07-13, -1.702899, 23.14416, NA
2016-07-14, -12.39181, 27.60232, NA
2016-07-15, -14.8366, 24.49042, NA
2016-07-16, -11.55435, 23.05837, NA
2016-07-17, -6.872396, 29.95458, NA
2016-07-18, -24.97971, 28.73235, NA
2016-07-19, -7.223485, 25.89998, NA
2016-07-20, -33.26627, 17.83817, NA
2016-07-21, -44.90083, 27.52838, NA
2016-07-22, -30.56809, 21.6452, NA
2016-07-23, -19.36641, 33.52348, NA
2016-07-24, -29.08967, 27.94324, NA
2016-07-25, -23.19556, 33.08189, NA
2016-07-26, -30.59681, 24.19075, NA
2016-07-27, -27.93283, 26.35542, NA
2016-07-28, -37.10979, 28.27304, NA
2016-07-29, -38.98585, 27.71406, NA
2016-07-30, -29.83088, 27.45797, NA
2016-07-31, -53.85408, 27.86317, NA
2016-08-01, -39.97973, 27.55818, NA
2016-08-02, -33.35948, 22.1079, NA
2016-08-03, -11.20067, 23.25652, NA
2016-08-04, -27.9655, 20.67829, NA
2016-08-05, -21.71982, 21.29448, NA
2016-08-06, -41.30709, 29.5267, NA
2016-08-07, -54.27589, 26.29964, NA
2016-08-08, -56.12709, 27.36901, NA
2016-08-09, -47.16048, 5.211052, NA
2016-08-10, -57.46521, 25.13202, NA
2016-08-11, -48.6475, 22.22374, NA
2016-08-12, -43.85289, 17.07504, NA
2016-08-13, -40.64217, 22.8324, NA
2016-08-14, -48.59616, 24.04822, NA
2016-08-15, -46.58918, 22.52154, NA
2016-08-16, -45.36581, 28.70596, NA
2016-08-17, -57.63131, 22.94717, NA
2016-08-18, -56.43406, 29.14316, NA
2016-08-19, -44.50943, 27.91657, NA
2016-08-20, -51.80278, 27.9979, NA
2016-08-21, -55.01968, 27.83457, NA
2016-08-22, -65.03225, 24.36335, NA
2016-08-23, -64.40803, 24.36213, NA
2016-08-24, -54.80188, 27.54222, NA
2016-08-25, -55.4515, 29.53372, NA
2016-08-26, -60.43109, 29.02314, NA
2016-08-27, -63.68791, 21.10674, NA
2016-08-28, -63.52997, 29.18116, NA
2016-08-29, -57.17472, 30.43766, NA
2016-08-30, -59.18391, 29.15216, NA
2016-08-31, -48.87563, 30.85962, NA
2016-09-01, -58.61876, 23.8951, NA
2016-09-02, -53.40923, 0.4189869, NA
2016-09-03, -35.07886, 25.24771, NA
2016-09-04, -50.04681, 25.4105, NA
2016-09-05, -49.21622, 26.38154, NA
2016-09-06, -48.86388, 28.80465, NA
2016-09-07, -15.23859, 29.36554, NA
2016-09-08, -60.32723, 31.5421, NA
2016-09-09, -59.29432, 32.51184, NA
2016-09-10, -55.41622, 32.04358, NA
2016-09-11, -59.75264, 26.81104, NA
2016-09-12, -66.15984, 25.64705, NA
2016-09-13, -48.79983, 28.69382, NA
2016-09-14, -54.95618, 30.45587, NA
2016-09-15, -44.43855, 22.69621, NA
2016-09-16, -48.98677, 22.40225, NA
2016-09-17, -30.81393, 23.56418, NA
2016-09-18, -28.72819, 27.93147, NA
2016-09-19, -33.87354, 18.46668, NA
2016-09-20, -61.06832, 25.47827, NA
2016-09-21, -63.22754, 25.32948, NA
2016-09-22, -62.56313, 26.28423, NA
2016-09-23, -62.49397, 28.10695, NA
2016-09-24, -62.84269, 25.40276, NA
2016-09-25, -62.23464, 13.92558, NA
2016-09-26, -36.92467, 19.21241, NA
2016-09-27, -66.75314, 22.70958, NA
2016-09-28, -60.5752, 19.39471, NA
2016-09-29, -67.37167, 20.45347, NA
2016-09-30, -51.66266, 17.22859, NA
2016-10-01, -52.49319, 17.96556, NA
2016-10-02, -66.75966, 20.46967, NA
2016-10-03, -68.04269, -44.80479, NA
2016-10-04, -68.44514, 11.90666, NA
2016-10-05, -69.38514, 16.11772, NA
2016-10-06, -68.4648, 13.64565, NA
2016-10-07, -66.86954, 15.24771, NA
2016-10-08, -46.23142, -40.71395, NA
2016-10-09, -69.10474, 11.38168, NA
2016-10-10, -70.65519, 12.61042, NA
2016-10-11, -70.25674, 16.94525, NA
2016-10-12, -64.88215, 18.53409, NA
2016-10-13, -70.81921, 12.86387, NA
2016-10-14, -67.15501, 6.461644, NA
2016-10-15, -59.1958, 5.954206, NA
2016-10-16, -61.45494, 11.46638, NA
2016-10-17, -70.79847, 26.07956, NA
2016-10-18, -71.04522, 27.83457, NA
2016-10-19, -68.76339, 28.56143, NA
2016-10-20, -69.54421, 27.03089, NA
2016-10-21, -68.29579, 15.52113, NA
2016-10-22, -68.78261, 11.00016, NA
2016-10-23, -71.57224, 10.82828, NA
2016-10-24, -68.74266, 21.58377, NA
2016-10-25, -70.7222, 11.91333, NA
2016-10-26, -70.39574, 13.5435, NA
2016-10-27, -66.90794, 14.16995, NA
2016-10-28, -69.33427, 15.76028, NA
2016-10-29, -69.12483, 25.29407, NA
2016-10-30, -70.23116, 19.02052, NA
2016-10-31, -69.98946, 15.66275, NA
2016-11-01, -68.0399, 14.98755, NA
2016-11-02, -71.33543, 26.59363, NA
2016-11-03, -71.1368, 23.90022, NA
2016-11-04, -69.80824, 14.36142, NA
2016-11-05, -70.20782, 12.94488, NA
2016-11-06, -70.881, 14.89325, NA
2016-11-07, -69.83203, 14.39148, NA
2016-11-08, -69.22033, 14.0977, NA
2016-11-09, -67.83915, 14.30404, NA
2016-11-10, -67.77534, 13.45196, NA
2016-11-11, -69.1243, 14.7042, NA
2016-11-12, -61.81486, 9.877041, NA
2016-11-13, -2.447453, 17.37209, NA
2016-11-14, -41.01427, 10.70317, NA
2016-11-15, -17.90784, 11.27393, NA
2016-11-16, -36.64298, 17.9969, NA
2016-11-17, -33.81597, 16.12402, NA
2016-11-18, -71.68427, 23.46358, NA
2016-11-19, -68.60197, 22.9761, NA
2016-11-20, -52.64091, 4.498796, NA
2016-11-21, -28.59421, 4.364251, NA
2016-11-22, -7.453351, 8.235708, NA
2016-11-23, -3.717875, 8.821992, NA
2016-11-24, -22.68275, 15.74978, NA
2016-11-25, 5.596718, 15.27338, NA
2016-11-26, -22.50904, 9.54624, NA
2016-11-27, -10.545, 9.755626, NA
2016-11-28, 0.02837417, 8.913654, NA
2016-11-29, 7.156337, 15.46473, NA
2016-11-30, 9.327067, 14.86934, NA
2016-12-01, -53.15517, 13.72904, NA
2016-12-02, -50.85595, 8.790883, NA
2016-12-03, -34.51654, 8.730635, NA
2016-12-04, -16.31529, 6.18778, NA
2016-12-05, -25.52714, 13.04378, NA
2016-12-06, 2.640275, 4.81284, NA
2016-12-07, -0.7486932, 9.474501, NA
2016-12-08, -13.80919, 8.284763, NA
2016-12-09, -11.8324, 1.872173, NA
2016-12-10, -7.414323, 0.9577186, NA
2016-12-11, -7.451637, 0.7372361, NA
2016-12-12, -15.50251, 11.80462, NA
2016-12-13, -7.947663, 7.546433, NA
2016-12-14, -13.38233, 8.383074, NA
2016-12-15, -11.95006, 1.518271, NA
2016-12-16, -13.26071, -3.769954, NA
2016-12-17, -3.752056, 9.401805, NA
2016-12-18, -60.59557, 15.65209, NA
2016-12-19, -4.863677, 1.06389, NA
2016-12-20, -8.404211, 1.591087, NA
2016-12-21, -3.671725, 9.531157, NA
2016-12-22, -27.42716, 13.96371, NA
2016-12-23, -3.942089, 6.570565, NA
2016-12-24, 3.080334, 11.20793, NA
2016-12-25, -9.010594, 9.009079, NA
2016-12-26, 4.250246, 7.547654, NA
2016-12-27, -70.80248, 18.21156, NA
2016-12-28, -59.80637, 9.273886, NA
2016-12-29, -25.56438, 10.54487, NA
2016-12-30, -38.10765, 4.820565, NA
2016-12-31, -26.32365, 8.148082, NA
2017-01-01, -28.44647, 10.47224, NA
2017-01-02, -20.42666, 6.744261, NA
2017-01-03, 4.287679, 6.51484, NA
2017-01-04, -62.77748, 13.16373, NA
2017-01-05, -33.12945, -0.2463743, NA
2017-01-06, -7.671563, -1.605847, NA
2017-01-07, -10.92045, -4.246713, NA
2017-01-08, -18.31028, -5.11358, NA
2017-01-09, -18.5089, -4.851537, NA
2017-01-10, -8.183471, 2.337605, NA
2017-01-11, -24.7556, 11.98017, NA
2017-01-12, -71.46205, 20.42919, NA
2017-01-13, -71.08072, 10.2732, NA
2017-01-14, -67.25313, 1.746071, NA
2017-01-15, -53.08189, 7.180747, NA
2017-01-16, 2.796796, 5.738684, NA
2017-01-17, 4.854733, 9.476647, NA
2017-01-18, -62.8525, 13.22827, NA
2017-01-19, -55.2102, 10.64785, NA
2017-01-20, -42.26339, 9.401805, NA
2017-01-21, 4.495939, 9.231764, NA
2017-01-22, 7.815336, 8.938068, NA
2017-01-23, -0.7109193, 9.244374, NA
2017-01-24, -1.063605, 8.371411, NA
2017-01-25, -70.85878, 17.22211, NA
2017-01-26, -69.05803, 13.63547, NA
2017-01-27, -64.73878, 3.106774, NA
2017-01-28, -65.8432, 7.532365, NA
2017-01-29, -57.82827, 5.217588, NA
2017-01-30, -53.58579, 2.303773, NA
2017-01-31, -47.40977, 12.15674, NA
2017-02-01, -45.70033, 10.65917, NA
2017-02-02, -52.86182, 8.545841, NA
2017-02-03, -24.81996, 2.663376, NA
2017-02-04, -29.85684, 3.504608, NA
2017-02-05, -1.801117, 11.43118, NA
2017-02-06, 0.1514635, 17.08986, NA
2017-02-07, 9.56583, 21.00896, NA
2017-02-08, 8.859725, 19.28474, NA
2017-02-09, -51.25379, 9.243232, NA
2017-02-10, -29.19708, 1.17698, NA
2017-02-11, -35.02753, 20.48419, NA
2017-02-12, 7.261371, 11.34054, NA
2017-02-13, -1.69574, 9.767102, NA
2017-02-14, -2.512498, 6.583581, NA
2017-02-15, -0.7206866, 8.448701, NA
2017-02-16, -6.101642, 2.796805, NA
2017-02-17, -29.50123, 8.360992, NA
2017-02-18, -58.50883, 21.71523, NA
2017-02-19, -1.599748, 20.45477, NA
2017-02-20, 4.421109, 18.88662, NA
2017-02-21, 5.304644, 13.86516, NA
2017-02-22, 7.498028, 18.16546, NA
2017-02-23, -0.429755, 24.19668, NA
2017-02-24, 10.84859, 23.65823, NA
2017-02-25, -36.79121, 20.55727, NA
2017-02-26, -45.96385, 9.143027, NA
2017-02-27, -29.21064, 4.746124, NA
2017-02-28, -29.01556, 16.49554, NA
2017-03-01, -44.57109, 21.47975, NA
2017-03-02, -30.84294, 17.15952, NA
2017-03-03, -14.42618, 4.343813, NA
2017-03-04, -35.15287, 5.506401, NA
2017-03-05, -14.87536, 4.984994, NA
2017-03-06, -0.6974984, 8.753785, NA
2017-03-07, 7.498028, 16.97729, NA
2017-03-08, -34.67026, 17.03989, NA
2017-03-09, -30.46353, 19.26607, NA
2017-03-10, -4.069354, 11.63942, NA
2017-03-11, -7.682143, 3.154771, NA
2017-03-12, -33.03501, 5.784926, NA
2017-03-13, -33.16145, 6.591311, NA
2017-03-14, -6.649364, 3.147042, NA
2017-03-15, -21.1321, 0.2344467, NA
2017-03-16, -6.401812, 3.978342, NA
2017-03-17, -5.330508, 8.724145, NA
2017-03-18, 1.713526, 13.61911, NA
2017-03-19, 2.152848, 8.673247, NA
2017-03-20, -1.703486, 12.99503, NA
2017-03-21, 5.887568, 16.8861, NA
2017-03-22, -1.88525, 12.43322, NA
2017-03-23, -29.1316, 8.800175, NA
2017-03-24, 1.474341, 16.51861, NA
2017-03-25, 11.83458, 25.35177, NA
2017-03-26, -27.50256, 17.39211, NA
2017-03-27, 0.5589291, 16.74882, NA
2017-03-28, -10.45253, 19.96313, NA
2017-03-29, -22.47596, 18.05198, NA
2017-03-30, 3.105568, 9.676339, NA
2017-03-31, 6.013267, 7.572074, NA
2017-04-01, 6.350896, 14.18808, NA
2017-04-02, -18.54034, 16.8884, NA
2017-04-03, 8.518236, 16.76616, NA
2017-04-04, 7.777777778, 18.33333333, NA
2017-04-05, 11.66666667, 24.44444444, NA
2017-04-06, 10, 22.77777778, NA
2017-04-07, 4.444444444, 15, NA
2017-04-08, 3.333333333, 7.777777778, NA
2017-04-09, 2.777777778, 17.22222222, NA
2017-04-10, 2.222222222, 22.77777778, NA
2017-04-11, 11.66666667, 27.22222222, NA
2017-04-12, 12.77777778, 30, NA
2017-04-13, 8.333333333, 25.55555556, NA
2017-04-14, 9.444444444, 20, NA
2017-04-15, 11.11111111, 22.77777778, NA
2017-04-16, NA, NA, NA
2017-04-17, NA, NA, NA
2017-04-18, -2.222222222, 21.66666667, NA
2017-04-19, NA, 21.66666667, NA
2017-04-20, 8.888888889, 17.77777778, NA
2017-04-21, 11.66666667, 28.88888889, NA
2017-04-22, 13.88888889, 28.33333333, NA
2017-04-23, NA, 13.88888889, NA
2017-04-24, 5.555555556, 14.44444444, NA
2017-04-25, 8.888888889, 12.22222222, NA
2017-04-26, 8.333333333, 12.77777778, NA
2017-04-27, 12.22222222, 24.44444444, NA
2017-04-28, 13.33333333, 27.22222222, NA
2017-04-29, 15, 28.33333333, NA
2017-04-30, 18.33333333, 30.55555556, NA
2017-05-01, NA, 29.44444444, NA
2017-05-02, 16.11111111, 26.11111111, NA
2017-05-03, 12.77777778, 23.33333333, NA
2017-05-04, 7.777777778, 16.66666667, NA
2017-05-05, 7.777777778, 16.66666667, NA
2017-05-06, 10.55555556, 23.88888889, NA
2017-05-07, 7.777777778, 12.22222222, NA
2017-05-08, 2.777777778, 15, NA
2017-05-09, 2.222222222, 17.22222222, NA
2017-05-10, 1.666666667, 19.44444444, NA
2017-05-11, NA, 23.33333333, NA
2017-05-12, 8.333333333, 12.77777778, NA
2017-05-13, 5, 10.55555556, NA
2017-05-14, 7.222222222, 15, NA
2017-05-15, NA, 26.11111111, NA
2017-05-16, NA, 23.88888889, NA
2017-05-17, -0.555555556, 26.66666667, NA
2017-05-18, 9.444444444, 33.88888889, NA
2017-05-19, 20.55555556, 32.22222222, NA
2017-05-20, 17.77777778, 32.22222222, NA
2017-05-21, 13.88888889, 20.55555556, NA
2017-05-22, 13.33333333, 18.88888889, NA
2017-05-23, NA, 22.22222222, NA
2017-05-24, -39.36184, 15.97488, NA
2017-05-25, -62.56652, 19.75698, NA
2017-05-26, -67.0765, 13.85721, NA
2017-05-27, -60.19355, 18.41885, NA
2017-05-28, -68.72195, 18.10959, NA
2017-05-29, -65.43593, 24.85028, NA
2017-05-30, -67.56559, 22.78316, NA
2017-05-31, -64.86494, 22.40792, NA
2017-06-01, -62.98439, 20.40073, NA
2017-06-02, 11.72769, 26.43688, NA
2017-06-03, 12.54305, 26.80005, NA
2017-06-04, -64.35162, 28.06549, NA
2017-06-05, -38.66021, 21.70573, NA
2017-06-06, -66.86552, 20.19955, NA
2017-06-07, -65.6503, 18.38102, NA
2017-06-08, -67.83833, 15.39325, NA
2017-06-09, -69.86713, 19.7315, NA
2017-06-10, -69.58932, 22.37046, NA
2017-06-11, -67.99013, 22.74685, NA
2017-06-12, -66.92796, 23.76689, NA
2017-06-13, -61.84954, 21.91727, NA
2017-06-14, -63.09063, 22.23452, NA
2017-06-15, -64.92519, 21.22574, NA
2017-06-16, -65.61129, -13.98679, NA
2017-06-17, -70.82938, -31.99843, NA
2017-06-18, -68.77991, 30.07594, NA
2017-06-19, -65.30912, -14.67998, NA
2017-06-20, -59.56189, 27.73846, NA
2017-06-21, -68.91712, 21.93402, NA
2017-06-22, -60.22979, 19.03411, NA
2017-06-23, -59.56435, 27.45835, NA
2017-06-24, -54.87471, 21.8357, NA
2017-06-25, -62.37776, 23.54595, NA
2017-06-26, 12.48875, 25.24968, NA
2017-06-27, 12.73491, 26.20115, NA
2017-06-28, 10.35525, 25.36531, NA
2017-06-29, 14.65642, 28.93787, NA
2017-06-30, -65.46829, 28.92784, NA
2017-07-01, 7.309092, 30.52141, NA
2017-07-02, -69.5736, 27.27596, NA
2017-07-03, -69.13089, 18.8649, NA
2017-07-04, -67.38003, -6.238404, NA
2017-07-05, -70.14832, 20.438, NA
2017-07-06, -65.29568, -34.34273, NA
2017-07-07, -66.80941, 30.13452, NA
2017-07-08, -53.81178, 26.07409, NA
2017-07-09, -63.22989, 24.48379, NA
2017-07-10, -68.46745, 22.33237, NA
2017-07-11, -60.19837, 21.19058, NA
2017-07-12, -65.84058, 32.37162, NA
2017-07-13, -68.07524, 25.06974, NA
2017-07-14, -66.56915, 32.06744, NA
2017-07-15, -47.33652, 23.22622, NA
2017-07-16, -58.21651, 24.03341, NA
2017-07-17, -65.78107, 30.95773, NA
2017-07-18, -65.14776, 27.58178, NA
2017-07-19, -68.61995, 20.30416, NA
2017-07-20, -68.42937, 21.86663, NA
2017-07-21, -68.69682, 21.87514, NA
2017-07-22, -64.49438, 29.82059, NA
2017-07-23, -53.1004, 27.12046, NA
2017-07-24, -47.00445, 26.85542, NA
2017-07-25, -58.69886, 18.51587, NA
2017-07-26, -63.66267, 18.05058, NA
2017-07-27, -61.84563, 27.98559, NA
2017-07-28, -58.19631, -2.026245, NA
2017-07-29, -46.62822, 19.56408, NA
2017-07-30, -53.15106, 21.96788, NA
2017-07-31, -48.84232, 26.98179, NA
2017-08-01, -52.68419, 4.450377, NA
2017-08-02, -44.22614, 27.86988, NA
2017-08-03, -48.56926, 27.21058, NA
2017-08-04, -51.47844, 13.61542, NA
2017-08-05, -57.00686, 21.6765, NA
2017-08-06, -69.79613, 20.47634, NA
2017-08-07, -65.25804, 20.68664, NA
2017-08-08, -66.86378, 23.28303, NA
2017-08-09, -69.53002, 20.61243, NA
2017-08-10, -69.71798, 23.1733, NA
2017-08-11, -59.93314, 25.1027, NA
2017-08-12, -67.99461, 26.29761, NA
2017-08-13, -61.89775, 25.8803, NA
2017-08-14, -47.99061, 21.19227, NA
2017-08-15, -51.63501, 25.68839, NA
2017-08-16, -63.92364, 27.53629, NA
2017-08-17, -58.51007, 19.94946, NA
2017-08-18, -66.63766, 29.82219, NA
2017-08-19, -55.62012, 26.34118, NA
2017-08-20, -55.61974, 27.56872, NA
2017-08-21, -63.31098, 26.708, NA
2017-08-22, -67.20709, 27.13834, NA
2017-08-23, -55.28074, 25.9699, NA
2017-08-24, -55.66889, 21.28053, NA
2017-08-25, -66.56875, 22.93308, NA
2017-08-26, -62.57014, 18.41446, NA
2017-08-27, -56.38711, 21.31782, NA
2017-08-28, -67.24142, 21.07377, NA
2017-08-29, -57.36251, 17.18221, NA
2017-08-30, -55.33469, 20.30815, NA
2017-08-31, -61.32084, 25.45162, NA
2017-09-01, -39.2338, 16.69877, NA
2017-09-02, -36.73779, 12.63186, NA
2017-09-03, -57.29506, 23.20571, NA
2017-09-04, -55.23394, 25.8502, NA
2017-09-05, -61.24152, 23.62233, NA
2017-09-06, -53.33314, 16.69107, NA
2017-09-07, -63.92571, 13.77094, NA
2017-09-08, -63.93274, 19.11096, NA
2017-09-09, -66.14384, 19.45519, NA
2017-09-10, -70.93189, 18.56827, NA
2017-09-11, -69.21748, 18.73976, NA
2017-09-12, -69.72606, 20.24924, NA
2017-09-13, -66.63187, 21.23433, NA
2017-09-14, -70.54975, 20.0726, NA
2017-09-15, -69.68256, -49.70676, NA
2017-09-16, -69.3027, 19.37462, NA
2017-09-17, -70.65715, 14.46961, NA
2017-09-18, -69.88232, 19.31617, NA
2017-09-19, -69.5438, 19.99446, NA
2017-09-20, -68.18072, 20.52218, NA
2017-09-21, -67.45945, 19.59597, NA
2017-09-22, -65.28551, 17.99606, NA
2017-09-23, -69.75102, 18.17597, NA
2017-09-24, -67.54274, 19.83617, NA
2017-09-25, -69.30119, 18.99587, NA
2017-09-26, -70.93674, 20.44654, NA
2017-09-27, -68.99458, 20.42499, NA
2017-09-28, -63.60495, 23.47831, NA
2017-09-29, -70.82663, 18.12786, NA
2017-09-30, -71.58547, 16.90985, NA
2017-10-01, -70.63847, 10.32086, NA
2017-10-02, -70.55181, 14.85703, NA
2017-10-03, -69.92179, 15.41249, NA
2017-10-04, -70.4166, 16.72156, NA
2017-10-05, -70.49099, 28.14396, NA
2017-10-06, -69.92643, 22.04431, NA
2017-10-07, -70.00541, 18.91866, NA
2017-10-08, -67.49772, 22.20648, NA
2017-10-09, -69.26076, 29.33161, NA
2017-10-10, -70.18903, 26.57287, NA
2017-10-11, -68.45035, -11.38936, NA
2017-10-12, -65.89208, -53.93864, NA
2017-10-13, -63.83092, 8.651087, NA
2017-10-14, -70.25576, 19.61371, NA
2017-10-15, -70.52291, 17.13706, NA
2017-10-16, -70.36461, 16.54007, NA
2017-10-17, -71.96586, 13.55571, NA
2017-10-18, -71.76439, 13.84666, NA
2017-10-19, -71.45637, 17.84549, NA
2017-10-20, -71.36042, 17.87116, NA
2017-10-21, -71.43762, 21.66599, NA
2017-10-22, -71.31066, 17.52199, NA
2017-10-23, -70.06871, 16.53763, NA
2017-10-24, -71.78519, 20.23621, NA
2017-10-25, -69.99181, 16.64595, NA
2017-10-26, -71.257, 14.05622, NA
2017-10-27, -70.42239, 18.17408, NA
2017-10-28, -70.47072, 19.16995, NA
2017-10-29, -68.74921, 14.24538, NA
2017-10-30, -70.95476, 13.97199, NA
2017-10-31, -71.41081, 15.33476, NA
2017-11-01, -70.13113, 11.88939, NA
2017-11-02, -70.44308, 10.23525, NA
2017-11-03, -71.27331, -46.82579, NA
2017-11-04, -66.13414, 11.58723, NA
2017-11-05, -52.40377, 12.9445, NA
2017-11-06, -71.52051, 22.5394, NA
2017-11-07, -67.76571, 6.51255, NA
2017-11-08, -66.95303, 6.670668, NA
2017-11-09, -11.07708, 8.423569, NA
2017-11-10, -68.69743, 5.620715, NA
2017-11-11, -63.22341, 0.7596149, NA
2017-11-12, -62.87854, 6.810569, NA
2017-11-13, -5.781114, 9.422165, NA
2017-11-14, -62.08449, 8.414529, NA
2017-11-15, -62.66782, 10.59862, NA
