Base_period_dates, Base_period_tmin, Base_period_tmax, Base_period_prec
2012-09-22, 13.37662, 27.08143, NA
2012-09-23, 6.163788, 17.71569, NA
2012-09-24, 5.907273, 17.82062, NA
2012-09-25, 6.387981, 20.86578, NA
2012-09-26, 12.75523, 26.16165, NA
2012-09-27, 15.63566, 25.61261, NA
2012-09-28, 14.18247, 22.31559, NA
2012-09-29, 9.385893, 18.79363, NA
2012-09-30, 8.118054, 20.85199, NA
2012-10-01, 7.194736, 18.47788, NA
2012-10-02, 14.35834, 18.669, NA
2012-10-03, 16.02991, 25.80105, NA
2012-10-04, 13.44773, 24.38878, NA
2012-10-05, 12.62516, 24.73961, NA
2012-10-06, 7.404483, 23.46484, NA
2012-10-07, 5.562762, 9.407318, NA
2012-10-08, 2.667085, 8.104556, NA
2012-10-09, 4.671684, 14.99396, NA
2012-10-10, 6.684389, 19.75481, NA
2012-10-11, 1.96912, 14.94752, NA
2012-10-12, 2.919622, 16.85642, NA
2012-10-13, -0.2984703, 13.06663, NA
2012-10-14, 8.733851, 21.14446, NA
2012-10-15, 9.007649, 20.05517, NA
2012-10-16, 5.959043, 16.55673, NA
2012-10-17, 3.814204, 17.75222, NA
2012-10-18, 9.20126, 17.50906, NA
2012-10-19, 9.714214, 18.76299, NA
2012-10-20, 5.936657, 17.62534, NA
2012-10-21, 4.190422, 17.12772, NA
2012-10-22, 4.324698, 21.31611, NA
2012-10-23, 11.21089, 25.68144, NA
2012-10-24, 13.53725, 25.86048, NA
2012-10-25, 12.47707, 19.87567, NA
2012-10-26, 14.46322, 18.64249, NA
2012-10-27, 12.98388, 19.54578, NA
2012-10-28, 9.842305, 13.7324, NA
2012-10-29, 4.448356, 9.839913, NA
2012-10-30, 3.433015, 5.104506, NA
2012-10-31, 2.846437, 11.51221, NA
2012-11-01, 2.448591, 10.17795, NA
2012-11-02, 0.4799944, 10.62134, NA
2012-11-03, 3.094165, 9.571026, NA
2012-11-04, 0.07792901, 10.07504, NA
2012-11-05, -1.786671, 8.762739, NA
2012-11-06, -3.209616, 6.769075, NA
2012-11-07, 0.1375078, 4.68958, NA
2012-11-08, -2.126868, 11.56888, NA
2012-11-09, -1.061185, 14.32587, NA
2012-11-10, 1.246885, 17.69174, NA
2012-11-11, 4.422737, 19.91114, NA
2012-11-12, 10.66771, 17.70695, NA
2012-11-13, -2.391118, 14.46991, NA
2012-11-14, -3.057026, 3.79709, NA
2012-11-15, -2.255793, 6.051911, NA
2012-11-16, -1.836665, 10.44572, NA
2012-11-17, -2.228523, 10.48056, NA
2012-11-18, -1.242516, 9.937134, NA
2012-11-19, 0.733711, 9.250882, NA
2012-11-20, -0.3684327, 9.174464, NA
2012-11-21, -0.5649517, 11.18994, NA
2012-11-22, -0.8638828, 13.88722, NA
2012-11-23, 1.249791, 17.76375, NA
2012-11-24, -0.5844728, 7.667264, NA
2012-11-25, -1.912047, 4.291517, NA
2012-11-26, -1.763943, 12.87843, NA
2012-11-27, 1.234329, 8.086249, NA
2012-11-28, -2.356303, 7.676679, NA
2012-11-29, -2.887741, 9.274943, NA
2012-11-30, -2.472681, 10.66453, NA
2012-12-01, -1.712889, 11.2591, NA
2012-12-02, 1.10905, 13.3396, NA
2012-12-03, 9.255361, 19.74717, NA
2012-12-04, 10.28046, 21.98716, NA
2012-12-05, 1.695399, 19.00748, NA
2012-12-06, -5.237337, 5.76106, NA
2012-12-07, 1.689128, 9.585729, NA
2012-12-08, 2.608125, 18.38177, NA
2012-12-09, 8.522731, 11.74164, NA
2012-12-10, 8.57399, 16.04434, NA
2012-12-11, -1.06769, 13.06207, NA
2012-12-12, -1.319655, 4.687897, NA
2012-12-13, -4.279838, 6.40344, NA
2012-12-14, -3.774536, 13.1083, NA
2012-12-15, 0.4695695, 10.54772, NA
2012-12-16, 4.440222, 7.034712, NA
2012-12-17, 3.722235, 9.334739, NA
2012-12-18, 2.073197, 11.85195, NA
2012-12-19, -0.6576341, 12.67446, NA
2012-12-20, 1.034602, 5.887161, NA
2012-12-21, 1.284035, 7.029426, NA
2012-12-22, -4.504869, 5.298388, NA
2012-12-23, -5.840341, 7.792614, NA
2012-12-24, -2.423768, 2.569813, NA
2012-12-25, -1.323947, 6.330984, NA
2012-12-26, -1.1628, 1.738814, NA
2012-12-27, -0.991539, 2.804415, NA
2012-12-28, -2.548616, 3.421456, NA
2012-12-29, -0.3105769, 5.428774, NA
2012-12-30, -5.628738, 3.253268, NA
2012-12-31, -6.232615, 3.549319, NA
2013-01-01, 1.347498, 4.791214, NA
2013-01-02, -3.522145, 2.762292, NA
2013-01-03, -6.891487, 3.566475, NA
2013-01-04, -5.304888, 5.276953, NA
2013-01-05, -5.542195, 6.92914, NA
2013-01-06, -2.366892, 7.707633, NA
2013-01-07, -1.382073, 4.792813, NA
2013-01-08, -2.815041, 11.60014, NA
2013-01-09, -0.6503093, 13.07262, NA
2013-01-10, 0.7128983, 11.82544, NA
2013-01-11, 2.984803, 8.789568, NA
2013-01-12, 2.76107, 16.01358, NA
2013-01-13, 7.545214, 15.29173, NA
2013-01-14, 3.543659, 19.02236, NA
2013-01-15, 1.896172, 3.475322, NA
2013-01-16, 0.6937198, 5.157393, NA
2013-01-17, 0.6998817, 5.354846, NA
2013-01-18, -2.657474, 2.268929, NA
2013-01-19, -3.296122, 14.22857, NA
2013-01-20, -2.053697, 13.47502, NA
2013-01-21, -4.066604, 7.515189, NA
2013-01-22, -12.8358, -2.586623, NA
2013-01-23, -13.67674, -4.513564, NA
2013-01-24, -13.0405, -4.14827, NA
2013-01-25, -13.03684, -6.042117, NA
2013-01-26, -6.764521, 0.2168723, NA
2013-01-27, -5.665329, 1.970313, NA
2013-01-28, -1.387345, 8.359718, NA
2013-01-29, 7.70004, 20.61418, NA
2013-01-30, 11.36293, 20.16252, NA
2013-01-31, -1.740543, 13.52337, NA
2013-02-01, -10.96485, -1.002992, NA
2013-02-02, -11.81953, -2.514613, NA
2013-02-03, -4.241724, -0.4456266, NA
2013-02-04, -8.481748, 1.765926, NA
2013-02-05, -3.146681, 4.80237, NA
2013-02-06, -3.753677, 7.246418, NA
2013-02-07, -4.255025, 2.765372, NA
2013-02-08, -0.3610082, 3.574057, NA
2013-02-09, -5.394401, 4.67922, NA
2013-02-10, -7.013977, 5.388196, NA
2013-02-11, 1.299899, 18.23116, NA
2013-02-12, 0.9194823, 13.9381, NA
2013-02-13, -1.796373, 5.302262, NA
2013-02-14, -3.677596, 8.357235, NA
2013-02-15, 0.1271256, 12.59925, NA
2013-02-16, -3.624284, 1.542278, NA
2013-02-17, -7.111631, -2.487767, NA
2013-02-18, -10.18677, 5.423898, NA
2013-02-19, 1.445122, 8.118104, NA
2013-02-20, -5.350329, 3.484935, NA
2013-02-21, -7.579594, 3.040326, NA
2013-02-22, -4.255025, -0.2634526, NA
2013-02-23, -0.7247481, 9.838423, NA
2013-02-24, -1.232644, 10.6612, NA
2013-02-25, -5.628791, 6.508782, NA
2013-02-26, -3.081623, 4.201439, NA
2013-02-27, 2.879044, 12.44712, NA
2013-02-28, -0.7080095, 5.960356, NA
2013-03-01, -0.6282687, 4.722085, NA
2013-03-02, -3.001158, 1.209588, NA
2013-03-03, -4.442694, 2.830111, NA
2013-03-04, -5.769189, 5.944275, NA
2013-03-05, -3.815535, 9.228632, NA
2013-03-06, 0.006316586, 1.68268, NA
2013-03-07, 0.08116019, 5.835281, NA
2013-03-08, -0.5936959, 5.266805, NA
2013-03-09, -4.8418, 12.01505, NA
2013-03-10, 0.03268137, 14.54561, NA
2013-03-11, 3.83737, 12.27947, NA
2013-03-12, 1.06348, 12.56422, NA
2013-03-13, -1.922913, 7.988414, NA
2013-03-14, -2.644843, 6.246999, NA
2013-03-15, -2.820015, 14.16812, NA
2013-03-16, 1.104229, 12.15459, NA
2013-03-17, 0.561982, 2.637002, NA
2013-03-18, -0.9004104, 0.6624663, NA
2013-03-19, 0.5859859, 14.10978, NA
2013-03-20, -3.190948, 9.883265, NA
2013-03-21, -4.889814, 1.753868, NA
2013-03-22, -4.592349, 7.937909, NA
2013-03-23, -4.597636, 11.71689, NA
2013-03-24, -2.583711, 3.391993, NA
2013-03-25, -0.5090865, 3.095855, NA
2013-03-26, 0.1759374, 7.44129, NA
2013-03-27, -1.727003, 7.333675, NA
2013-03-28, 0.9081609, 9.106647, NA
2013-03-29, 1.271788, 12.76216, NA
2013-03-30, 0.3659121, 14.18824, NA
2013-03-31, 4.76402, 10.33911, NA
2013-04-01, 2.841549, 15.87728, NA
2013-04-02, -4.059687, 9.167469, NA
2013-04-03, -4.047887, 10.33178, NA
2013-04-04, -5.760046, 7.386255, NA
2013-04-05, 2.007302, 17.56764, NA
2013-04-06, -2.784244, 12.70695, NA
2013-04-07, 3.718982, 20.27649, NA
2013-04-08, 9.792322, 26.70947, NA
2013-04-09, 13.97668, 28.50621, NA
2013-04-10, 17.42073, 31.72718, NA
2013-04-11, 14.4672, 28.62275, NA
2013-04-12, 11.22039, 25.565, NA
2013-04-13, 5.022624, 19.90942, NA
2013-04-14, 4.172255, 19.27095, NA
2013-04-15, 10.72258, 16.47321, NA
2013-04-16, 11.15236, 21.46309, NA
2013-04-17, 13.14624, 24.12617, NA
2013-04-18, 14.65825, 23.61171, NA
2013-04-19, 10.84324, 22.57476, NA
2013-04-20, 4.415083, 14.84822, NA
2013-04-21, -0.1799572, 10.96907, NA
2013-04-22, 1.142825, 13.01782, NA
2013-04-23, 3.553423, 13.82783, NA
2013-04-24, 8.258386, 23.88604, NA
2013-04-25, 4.227469, 17.54183, NA
2013-04-26, 2.415658, 17.40235, NA
2013-04-27, 5.206197, 19.97825, NA
2013-04-28, 10.51396, 13.96411, NA
2013-04-29, 10.67137, 15.40936, NA
2013-04-30, 11.05986, 15.40937, NA
2013-05-01, 9.850878, 20.25156, NA
2013-05-02, 4.552899, 19.1622, NA
2013-05-03, 5.9848, 19.04269, NA
2013-05-04, 3.708272, 19.2075, NA
2013-05-05, 2.122093, 16.48577, NA
2013-05-06, 7.298307, 14.30399, NA
2013-05-07, 12.70857, 16.56654, NA
2013-05-08, 9.694683, 18.85738, NA
2013-05-09, 8.912435, 22.84507, NA
2013-05-10, 12.61673, 27.35859, NA
2013-05-11, 14.63178, 24.6631, NA
2013-05-12, 6.316679, 16.6949, NA
2013-05-13, 2.612186, 13.78545, NA
2013-05-14, 0.07830943, 18.05267, NA
2013-05-15, 8.767619, 32.01717, NA
2013-05-16, 16.7897, 25.30471, NA
2013-05-17, 12.30355, 26.04601, NA
2013-05-18, 14.71641, 20.44855, NA
2013-05-19, 14.61195, 19.62186, NA
2013-05-20, 17.97895, 25.22343, NA
2013-05-21, 16.46347, 27.50388, NA
2013-05-22, 17.92739, 29.28234, NA
2013-05-23, 15.29427, 24.14825, NA
2013-05-24, 5.155522, 16.07685, NA
2013-05-25, 2.89795, 17.41813, NA
2013-05-26, 4.06967, 21.0966, NA
2013-05-27, 5.55127, 17.30927, NA
2013-05-28, 12.1583, 26.35864, NA
2013-05-29, 16.45702, 28.82961, NA
2013-05-30, 17.25026, 30.95972, NA
2013-05-31, 16.5692, 30.28176, NA
2013-06-01, 18.13644, 29.82522, NA
2013-06-02, 19.6909, 26.07374, NA
2013-06-03, 15.7458, 24.47735, NA
2013-06-04, 10.21473, 21.53368, NA
2013-06-05, 11.72896, 24.03999, NA
2013-06-06, 14.97593, 18.67687, NA
2013-06-07, 16.90443, 19.29449, NA
2013-06-08, 15.23515, 24.70616, NA
2013-06-09, 14.6585, 24.07037, NA
2013-06-10, 17.52123, 25.35336, NA
2013-06-11, 16.28117, 26.94289, NA
2013-06-12, 16.95442, 29.09669, NA
2013-06-13, 16.60293, 25.9421, NA
2013-06-14, 14.26516, 23.83113, NA
2013-06-15, 12.51861, 25.71015, NA
2013-06-16, 14.55673, 25.79129, NA
2013-06-17, 17.82702, 28.38543, NA
2013-06-18, 18.06534, 21.55098, NA
2013-06-19, 16.95832, 22.91067, NA
2013-06-20, 17.12005, 23.86701, NA
2013-06-21, 14.55079, 25.82984, NA
2013-06-22, 16.84134, 28.75429, NA
2013-06-23, 18.06378, 28.59102, NA
2013-06-24, 18.84735, 30.46047, NA
2013-06-25, 18.89047, 30.71292, NA
2013-06-26, 18.20603, 29.55224, NA
2013-06-27, 18.69556, 26.0245, NA
2013-06-28, 18.82496, 29.98628, NA
2013-06-29, 16.10065, 28.47037, NA
2013-06-30, 17.96309, 28.25514, NA
2013-07-01, 20.9312, 25.75829, NA
2013-07-02, 21.67222, 25.088, NA
2013-07-03, 21.56438, 27.2029, NA
2013-07-04, 21.77191, 28.98635, NA
2013-07-05, 21.45248, 29.11542, NA
2013-07-06, 20.06365, 30.56115, NA
2013-07-07, 20.38999, 29.95411, NA
2013-07-08, 18.57918, 27.82847, NA
2013-07-09, 20.11003, 27.916, NA
2013-07-10, 21.79022, 28.36303, NA
2013-07-11, 21.11311, 26.53134, NA
2013-07-12, 17.91445, 21.35604, NA
2013-07-13, 18.72895, 26.51832, NA
2013-07-14, 21.46952, 28.95867, NA
2013-07-15, 20.34035, 30.79478, NA
2013-07-16, 21.14932, 31.18947, NA
2013-07-17, 21.2785, 31.09291, NA
2013-07-18, 22.15036, 32.04634, NA
2013-07-19, 21.21685, 32.1343, NA
2013-07-20, 20.54729, 30.8313, NA
2013-07-21, 19.39954, 29.16099, NA
2013-07-22, 20.11166, 28.16924, NA
2013-07-23, 20.50231, 28.10491, NA
2013-07-24, 17.13377, 25.54323, NA
2013-07-25, 13.94921, 23.25262, NA
2013-07-26, 12.65104, 26.05417, NA
2013-07-27, 18.93931, 24.3489, NA
2013-07-28, 17.64283, 27.19374, NA
2013-07-29, 13.0388, 24.77946, NA
2013-07-30, 13.21412, 25.391, NA
2013-07-31, 16.02457, 24.00987, NA
2013-08-01, 18.01884, 27.14511, NA
2013-08-02, 16.50275, 27.8305, NA
2013-08-03, 17.02659, 22.75354, NA
2013-08-04, 14.37802, 25.38974, NA
2013-08-05, 12.31321, 24.17814, NA
2013-08-06, 17.81663, 24.0062, NA
2013-08-07, 19.79955, 26.75787, NA
2013-08-08, 21.86959, 26.3505, NA
2013-08-09, 22.04496, 29.50341, NA
2013-08-10, 19.13504, 25.65885, NA
2013-08-11, 19.30839, 26.68605, NA
2013-08-12, 19.8199, 28.37728, NA
2013-08-13, 19.76984, 27.44506, NA
2013-08-14, 10.70417, 21.41813, NA
2013-08-15, 10.36181, 22.52623, NA
2013-08-16, 11.19295, 23.67855, NA
2013-08-17, 11.29047, 23.40426, NA
2013-08-18, 15.73077, 18.53852, NA
2013-08-19, 15.82786, 22.43087, NA
2013-08-20, 17.19695, 26.76218, NA
2013-08-21, 19.47484, 28.38176, NA
2013-08-22, 19.1619, 27.8362, NA
2013-08-23, 15.4087, 20.87586, NA
2013-08-24, 13.1956, 24.62025, NA
2013-08-25, 13.77886, 25.28347, NA
2013-08-26, 15.63179, 27.55731, NA
2013-08-27, 17.9989, 27.40952, NA
2013-08-28, 20.84412, 23.62048, NA
2013-08-29, 18.87338, 26.22158, NA
2013-08-30, 18.2082, 27.78694, NA
2013-08-31, 20.45551, 29.35278, NA
2013-09-01, 18.50042, 29.36318, NA
2013-09-02, 19.90047, 29.02829, NA
2013-09-03, 14.57363, 26.54436, NA
2013-09-04, 12.31562, 24.4635, NA
2013-09-05, 13.47744, 26.64493, NA
2013-09-06, 9.54015, 21.37488, NA
2013-09-07, 11.08116, 25.00947, NA
2013-09-08, 14.75591, 28.6924, NA
2013-09-09, 15.03426, 23.04696, NA
2013-09-10, 18.74442, 30.52328, NA
2013-09-11, 20.84249, 30.95847, NA
2013-09-12, 18.73951, 29.90851, NA
2013-09-13, 11.69667, 22.9354, NA
2013-09-14, 6.797349, 17.15589, NA
2013-09-15, 7.727246, 21.89425, NA
2013-09-16, 12.78325, 18.52753, NA
2013-09-17, 7.885132, 17.65598, NA
2013-09-18, 6.979717, 18.95594, NA
2013-09-19, 10.01847, 21.53712, NA
2013-09-20, 13.24235, 23.97528, NA
2013-09-21, 14.55707, 19.35846, NA
2013-09-22, 9.139596, 19.17901, NA
2013-09-23, 7.611844, 16.97958, NA
2013-09-24, 5.685628, 19.60496, NA
2013-09-25, 8.175619, 21.32533, NA
2013-09-26, 9.9728, 22.27811, NA
2013-09-27, 9.049391, 20.659, NA
2013-09-28, 10.02209, 17.4243, NA
2013-09-29, 8.132556, 20.33276, NA
2013-09-30, 9.874503, 22.02699, NA
2013-10-01, 13.22879, 25.23536, NA
2013-10-02, 14.11578, 27.28454, NA
2013-10-03, 15.04119, 25.88301, NA
2013-10-04, 15.63505, 28.03285, NA
2013-10-05, 17.39199, 28.55683, NA
2013-10-06, 17.72278, 28.93709, NA
2013-10-07, 8.48946, 21.66612, NA
2013-10-08, 6.563261, 17.82806, NA
2013-10-09, 7.044387, 13.74327, NA
2013-10-10, 10.12878, 11.84245, NA
2013-10-11, 11.54387, 14.61303, NA
2013-10-12, 13.96225, 16.66093, NA
2013-10-13, 13.58612, 14.99419, NA
2013-10-14, 11.19151, 18.23995, NA
2013-10-15, 9.786674, 19.69273, NA
2013-10-16, 11.50264, 20.24887, NA
2013-10-17, 13.79737, 22.13411, NA
2013-10-18, 6.698874, 17.75152, NA
2013-10-19, 6.759558, 16.21475, NA
2013-10-20, 2.359593, 15.16302, NA
2013-10-21, 4.01472, 18.22664, NA
2013-10-22, 4.445249, 16.58224, NA
2013-10-23, 3.844283, 10.8668, NA
2013-10-24, 0.2222121, 10.04656, NA
2013-10-25, -1.447159, 10.98178, NA
2013-10-26, -2.033614, 12.49933, NA
2013-10-27, 3.842248, 15.00242, NA
2013-10-28, 2.180523, 16.52007, NA
2013-10-29, 2.784903, 16.47279, NA
2013-10-30, 11.21318, 19.93648, NA
2013-10-31, 13.90281, 18.66138, NA
2013-11-01, 10.51949, 23.48651, NA
2013-11-02, 5.460441, 17.5294, NA
2013-11-03, 1.351465, 12.60726, NA
2013-11-04, -3.531097, 6.582769, NA
2013-11-05, -0.6591387, 10.92644, NA
2013-11-06, 9.888724, 18.9904, NA
2013-11-07, 5.794824, 14.53323, NA
2013-11-08, -0.9238127, 9.339157, NA
2013-11-09, -2.087084, 11.42248, NA
2013-11-10, 3.407794, 16.74701, NA
2013-11-11, -0.5128134, 13.45033, NA
2013-11-12, -4.035274, 7.764075, NA
2013-11-13, -4.137416, 4.812498, NA
2013-11-14, -4.890628, 14.58766, NA
2013-11-15, 0.07539189, 15.49715, NA
2013-11-16, 5.910354, 12.86317, NA
2013-11-17, 9.98148, 15.51825, NA
2013-11-18, 8.091945, 18.50915, NA
2013-11-19, -0.413001, 8.281098, NA
2013-11-20, -3.377684, 6.750364, NA
2013-11-21, -0.07999761, 9.043486, NA
2013-11-22, 6.355032, 17.24666, NA
2013-11-23, -1.597891, 13.66615, NA
2013-11-24, -7.169006, -1.544039, NA
2013-11-25, -9.260208, 0.9581884, NA
2013-11-26, -0.8227174, 0.8105296, NA
2013-11-27, -4.113012, 2.397405, NA
2013-11-28, -8.15784, 2.343963, NA
2013-11-29, -6.620093, 4.253716, NA
2013-11-30, -7.061561, 1.180707, NA
2013-12-01, -5.74437, 8.278776, NA
2013-12-02, 2.342083, 9.166107, NA
2013-12-03, -0.5090868, 12.32962, NA
2013-12-04, 2.006835, 14.01954, NA
2013-12-05, 10.38216, 17.6221, NA
2013-12-06, 3.082368, 15.99033, NA
2013-12-07, -2.99671, 3.691226, NA
2013-12-08, -4.961041, -1.50659, NA
2013-12-09, -1.508216, 2.830203, NA
2013-12-10, -6.968321, 4.469375, NA
2013-12-11, -8.625388, 2.809489, NA
2013-12-12, -8.28317, -0.6116924, NA
2013-12-13, -8.557444, 3.585128, NA
2013-12-14, -1.243812, 2.028759, NA
2013-12-15, -2.105319, 6.194181, NA
2013-12-16, -0.237352, 2.507281, NA
2013-12-17, -1.580567, 6.924931, NA
2013-12-18, -3.817614, 4.197845, NA
2013-12-19, -3.678401, 12.31844, NA
2013-12-20, 2.372517, 12.84002, NA
2013-12-21, 8.240083, 20.42514, NA
2013-12-22, 14.49194, 22.20859, NA
2013-12-23, 1.045173, 15.35688, NA
2013-12-24, -7.904327, 2.686031, NA
2013-12-25, -9.602011, -1.306145, NA
2013-12-26, -5.021904, 7.364106, NA
2013-12-27, -3.729845, 9.448644, NA
2013-12-28, -1.631006, 13.82974, NA
2013-12-29, 2.537338, 7.793837, NA
2013-12-30, -0.8503774, 5.582963, NA
2013-12-31, -5.378529, 5.914074, NA
2014-01-01, -5.379343, 6.885077, NA
2014-01-02, -3.422439, 3.007591, NA
2014-01-03, -13.6042, -1.312554, NA
2014-01-04, -13.93183, -1.191595, NA
2014-01-05, -4.217358, 3.756721, NA
2014-01-06, -14.36325, 7.141261, NA
2014-01-07, -17.6326, -8.749437, NA
2014-01-08, -15.48249, -2.484446, NA
2014-01-09, -6.905326, 1.509157, NA
2014-01-10, -0.4159348, 3.033084, NA
2014-01-11, 2.244891, 11.75673, NA
2014-01-12, 0.7511332, 9.925208, NA
2014-01-13, -0.96916, 11.02006, NA
2014-01-14, 0.6913407, 9.356701, NA
2014-01-15, -0.6543089, 8.659305, NA
2014-01-16, -5.890851, 1.6373, NA
2014-01-17, -4.390616, 7.146153, NA
2014-01-18, -10.23682, 1.709124, NA
2014-01-19, -9.637828, 6.740755, NA
2014-01-20, -2.986421, 12.70009, NA
2014-01-21, -8.967215, 0.8104615, NA
2014-01-22, -17.69884, -4.705969, NA
2014-01-23, -18.10195, -1.965749, NA
2014-01-24, -19.26309, -3.627107, NA
2014-01-25, -9.658988, 0.02334353, NA
2014-01-26, -13.91717, -0.4330177, NA
2014-01-27, -9.973947, 8.99542, NA
2014-01-28, -14.06613, -10.05004, NA
2014-01-29, -18.44718, -5.405564, NA
2014-01-30, -16.31587, -2.152834, NA
2014-01-31, -4.702304, 8.425982, NA
2014-02-01, -1.906401, 9.082475, NA
2014-02-02, 1.689188, 16.79164, NA
2014-02-03, 0.4687557, 6.819925, NA
2014-02-04, -3.7512, 0.5423879, NA
2014-02-05, -1.487077, 4.372008, NA
2014-02-06, -4.884323, 1.421173, NA
2014-02-07, -7.306879, 4.024267, NA
2014-02-08, -5.715182, -0.6740446, NA
2014-02-09, -6.062174, 0.4248931, NA
2014-02-10, -7.999884, -0.7084619, NA
2014-02-11, -12.69864, -1.921291, NA
2014-02-12, -12.89399, -4.726722, NA
2014-02-13, -7.844504, 0.9960737, NA
2014-02-14, -4.437011, 12.03591, NA
2014-02-15, -5.423293, 6.220726, NA
2014-02-16, -5.842016, 1.923906, NA
2014-02-17, -11.53342, -0.05900319, NA
2014-02-18, -4.089053, 13.25921, NA
2014-02-19, 2.403436, 17.11563, NA
2014-02-20, 0.1958091, 9.743155, NA
2014-02-21, 2.384315, 15.28847, NA
2014-02-22, 0.9040251, 16.09564, NA
2014-02-23, 4.72904, 13.65003, NA
2014-02-24, -3.458774, 5.884763, NA
2014-02-25, -4.781778, 1.548849, NA
2014-02-26, -7.790383, 1.179734, NA
2014-02-27, -8.874436, 3.32829, NA
2014-02-28, -14.74691, -3.060858, NA
2014-03-01, -7.730568, 5.468616, NA
2014-03-02, 1.444714, 14.13132, NA
2014-03-03, -16.28406, 1.380773, NA
2014-03-04, -16.98035, 0.5529791, NA
2014-03-05, -10.57864, 5.734274, NA
2014-03-06, -7.192612, 0.2271976, NA
2014-03-07, -3.367898, 4.018158, NA
2014-03-08, -4.165071, 16.37935, NA
2014-03-09, 1.069586, 9.508746, NA
2014-03-10, 1.36979, 18.05031, NA
2014-03-11, 7.966658, 18.82035, NA
2014-03-12, -1.301317, 19.84513, NA
2014-03-13, -8.40566, 0.1132968, NA
2014-03-14, -5.381385, 14.24379, NA
2014-03-15, 4.713988, 17.41833, NA
2014-03-16, -2.584055, 4.794937, NA
2014-03-17, -5.1584, 0.2959791, NA
2014-03-18, -3.24406, 3.913183, NA
2014-03-19, 0.4928308, 4.817955, NA
2014-03-20, 1.207147, 12.77433, NA
2014-03-21, 1.037854, 12.36561, NA
2014-03-22, 6.320383, 21.15164, NA
2014-03-23, -2.734874, 8.676907, NA
2014-03-24, -8.942395, 3.578708, NA
2014-03-25, -5.764669, 0.4337777, NA
2014-03-26, -6.900032, 0.3508261, NA
2014-03-27, -7.02449, 8.861492, NA
2014-03-28, 6.807383, 17.59937, NA
2014-03-29, 7.693298, 11.38367, NA
2014-03-30, 1.223751, 7.693298, NA
2014-03-31, 1.107077, 18.58678, NA
2014-04-01, 2.669478, 19.15764, NA
2014-04-02, 8.913654, 22.01355, NA
2014-04-03, 9.857809, 17.52919, NA
2014-04-04, 9.156516, 14.74749, NA
2014-04-05, 3.081148, 13.96161, NA
2014-04-06, -2.338413, 14.39211, NA
2014-04-07, 3.315451, 8.621176, NA
2014-04-08, 5.634142, 16.76473, NA
2014-04-09, 2.306628, 17.85099, NA
2014-04-10, 2.421736, 20.95624, NA
2014-04-11, 11.95077, 27.23246, NA
2014-04-12, 8.231479, 22.88101, NA
2014-04-13, 13.68101, 27.67446, NA
2014-04-14, 16.15237, 22.84742, NA
2014-04-15, 1.083495, 19.89895, NA
2014-04-16, -3.516854, 7.498634, NA
2014-04-17, -1.601771, 12.31588, NA
2014-04-18, 2.030819, 13.54844, NA
2014-04-19, 4.032211, 18.77262, NA
2014-04-20, 3.692946, 16.9419, NA
2014-04-21, 2.066621, 20.70383, NA
2014-04-22, 11.74399, 21.6895, NA
2014-04-23, 6.479043, 14.86943, NA
2014-04-24, 0.2754745, 16.98255, NA
2014-04-25, 10.13687, 16.70912, NA
2014-04-26, 4.837645, 23.45482, NA
2014-04-27, 6.401742, 19.28601, NA
2014-04-28, 7.79093, 14.27228, NA
2014-04-29, 7.350779, 10.23531, NA
2014-04-30, 8.274183, 12.67888, NA
2014-05-01, 10.93346, 24.2618, NA
2014-05-02, 7.190917, 19.83848, NA
2014-05-03, 9.889132, 20.88526, NA
2014-05-04, 8.962475, 24.985, NA
2014-05-05, 3.242237, 15.40401, NA
2014-05-06, 9.011278, 22.22959, NA
2014-05-07, 10.71166, 18.5616, NA
2014-05-08, 9.838694, 30.21671, NA
2014-05-09, 14.31847, 26.7229, NA
2014-05-10, 17.00167, 24.86497, NA
2014-05-11, 12.21751, 25.83799, NA
2014-05-12, 15.15159, 29.65528, NA
2014-05-13, 16.68391, 30.57092, NA
2014-05-14, 15.73025, 18.82946, NA
2014-05-15, 17.63636, 24.10452, NA
2014-05-16, 10.02372, 19.13226, NA
2014-05-17, 6.613822, 17.40278, NA
2014-05-18, 3.849371, 17.00767, NA
2014-05-19, 4.453993, 20.3868, NA
2014-05-20, 8.303582, 23.36415, NA
2014-05-21, 12.70531, 25.28495, NA
2014-05-22, 16.4158, 27.98318, NA
2014-05-23, 10.10475, 23.6859, NA
2014-05-24, 7.68403, 22.70411, NA
2014-05-25, 10.02819, 24.94473, NA
2014-05-26, 12.75476, 27.9563, NA
2014-05-27, 16.89748, 29.08773, NA
2014-05-28, 17.10175, 29.12071, NA
2014-05-29, 13.20006, 19.0686, NA
2014-05-30, 12.81088, 19.51311, NA
2014-05-31, 11.19181, 23.9579, NA
2014-06-01, 13.34209, 22.45434, NA
2014-06-02, 13.76356, 25.30534, NA
2014-06-03, 17.62486, 26.51489, NA
2014-06-04, 16.46398, 27.92292, NA
2014-06-05, 13.61802, 24.40404, NA
2014-06-06, 10.48143, 23.91102, NA
2014-06-07, 11.34548, 25.91046, NA
2014-06-08, 17.08594, 26.32364, NA
2014-06-09, 17.9201, 27.08007, NA
2014-06-10, 17.72417, 27.78083, NA
2014-06-11, 18.4453, 27.57482, NA
2014-06-12, 18.45344, 25.15231, NA
2014-06-13, 16.73553, 26.51871, NA
2014-06-14, 12.87249, 23.07197, NA
