"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","year","flag","flagdp","tempc"
"USC00443229","FRONT ROYAL, VA US",2011-06-07,NA,NA,0,NA,NA,86,58,58,2011,NA,NA,30
"USC00443229","FRONT ROYAL, VA US",2011-06-08,NA,NA,0,NA,NA,84,58,66,2011,NA,NA,28.8888888888889
"USC00443229","FRONT ROYAL, VA US",2011-06-09,NA,NA,0,NA,NA,95,66,70,2011,NA,NA,35
"USC00443229","FRONT ROYAL, VA US",2011-06-10,NA,NA,0.52,NA,NA,95,66,66,2011,NA,NA,35
"USC00443229","FRONT ROYAL, VA US",2011-06-11,NA,NA,0.13,NA,NA,89,65,67,2011,NA,NA,31.6666666666667
"USC00443229","FRONT ROYAL, VA US",2011-06-12,NA,NA,0.04,NA,NA,84,64,65,2011,NA,NA,28.8888888888889
"USC00443229","FRONT ROYAL, VA US",2011-06-13,NA,NA,0,NA,NA,87,57,57,2011,NA,NA,30.5555555555556
"USC00443229","FRONT ROYAL, VA US",2011-06-14,NA,NA,0,NA,NA,76,56,57,2011,NA,NA,24.4444444444444
"USC00443229","FRONT ROYAL, VA US",2011-06-15,NA,NA,0,NA,NA,73,53,53,2011,NA,NA,22.7777777777778
"USC00443229","FRONT ROYAL, VA US",2011-06-16,NA,NA,0.02,NA,NA,77,53,60,2011,NA,NA,25
"USC00443229","FRONT ROYAL, VA US",2011-06-17,NA,NA,0.78,NA,NA,79,59,59,2011,NA,NA,26.1111111111111
"USC00443229","FRONT ROYAL, VA US",2011-06-18,NA,NA,0.1,NA,NA,84,59,66,2011,NA,NA,28.8888888888889
"USC00443229","FRONT ROYAL, VA US",2011-06-19,NA,NA,1.45,NA,NA,82,66,66,2011,NA,NA,27.7777777777778
"USC00443229","FRONT ROYAL, VA US",2011-06-20,NA,NA,0.4,NA,NA,77,64,64,2011,NA,NA,25
"USC00443229","FRONT ROYAL, VA US",2011-06-21,NA,NA,0.2,NA,NA,77,63,67,2011,NA,NA,25
"USC00443229","FRONT ROYAL, VA US",2011-06-22,NA,NA,0,NA,NA,88,67,67,2011,NA,NA,31.1111111111111
"USC00443229","FRONT ROYAL, VA US",2011-06-23,NA,NA,0,NA,NA,87,67,73,2011,NA,NA,30.5555555555556
"USC00443229","FRONT ROYAL, VA US",2011-06-24,NA,NA,0,NA,NA,80,69,69,2011,NA,NA,26.6666666666667
"USC00443229","FRONT ROYAL, VA US",2011-06-25,NA,NA,0,NA,NA,80,60,61,2011,NA,NA,26.6666666666667
"USC00443229","FRONT ROYAL, VA US",2011-06-26,NA,NA,0,NA,NA,78,60,60,2011,NA,NA,25.5555555555556
"USC00443229","FRONT ROYAL, VA US",2011-06-27,NA,NA,0.07,NA,NA,80,59,63,2011,NA,NA,26.6666666666667
"USC00443229","FRONT ROYAL, VA US",2011-06-28,NA,NA,0,NA,NA,79,63,70,2011,NA,NA,26.1111111111111
"USC00443229","FRONT ROYAL, VA US",2011-06-29,NA,NA,0.04,NA,NA,88,67,67,2011,NA,NA,31.1111111111111
"USC00443229","FRONT ROYAL, VA US",2011-06-30,NA,NA,0,NA,NA,84,58,58,2011,NA,NA,28.8888888888889
"USC00443229","FRONT ROYAL, VA US",2011-07-01,NA,NA,0,NA,NA,82,57,58,2011,NA,NA,27.7777777777778
"USC00443229","FRONT ROYAL, VA US",2011-07-02,NA,NA,0,NA,NA,87,57,57,2011,NA,NA,30.5555555555556
"USC00443229","FRONT ROYAL, VA US",2011-07-03,NA,NA,0.15,NA,NA,88,57,66,2011,NA,NA,31.1111111111111
"USC00443229","FRONT ROYAL, VA US",2011-07-04,NA,NA,0.52,NA,NA,92,65,67,2011,NA,NA,33.3333333333333
"USC00443229","FRONT ROYAL, VA US",2011-07-05,3,0.04,0.04,NA,NA,82,65,65,2011,NA,NA,27.7777777777778
"USC00443229","FRONT ROYAL, VA US",2011-07-06,NA,NA,0,NA,NA,87,65,69,2011,NA,NA,30.5555555555556
"USC00443229","FRONT ROYAL, VA US",2011-07-07,NA,NA,0,NA,NA,86,69,69,2011,NA,NA,30
"USC00443229","FRONT ROYAL, VA US",2011-07-08,NA,NA,0.02,NA,NA,90,67,67,2011,NA,NA,32.2222222222222
"USC00443229","FRONT ROYAL, VA US",2011-07-09,NA,NA,0.83,NA,NA,90,64,64,2011,NA,NA,32.2222222222222
"USC00443229","FRONT ROYAL, VA US",2011-07-10,NA,NA,0,NA,NA,87,64,65,2011,NA,NA,30.5555555555556
"USC00443229","FRONT ROYAL, VA US",2011-07-11,NA,NA,0,NA,NA,87,64,71,2011,NA,NA,30.5555555555556
"USC00443229","FRONT ROYAL, VA US",2011-07-12,NA,NA,0.07,NA,NA,93,64,76,2011,NA,NA,33.8888888888889
"USC00443229","FRONT ROYAL, VA US",2011-07-13,NA,NA,0,NA,NA,93,72,72,2011,NA,NA,33.8888888888889
"USC00443229","FRONT ROYAL, VA US",2011-07-14,NA,NA,0.02,NA,NA,86,60,60,2011,NA,NA,30
"USC00443229","FRONT ROYAL, VA US",2011-07-15,NA,NA,0,NA,NA,81,60,62,2011,NA,NA,27.2222222222222
"USC00443229","FRONT ROYAL, VA US",2011-07-16,NA,NA,0,NA,NA,80,60,60,2011,NA,NA,26.6666666666667
"USC00443229","FRONT ROYAL, VA US",2011-07-17,NA,NA,0,NA,NA,83,60,63,2011,NA,NA,28.3333333333333
"USC00443229","FRONT ROYAL, VA US",2011-07-19,NA,NA,0,NA,NA,91,69,74,2011,NA,NA,32.7777777777778
"USC00443229","FRONT ROYAL, VA US",2011-07-20,NA,NA,0,NA,NA,92,71,71,2011,NA,NA,33.3333333333333
"USC00443229","FRONT ROYAL, VA US",2011-07-21,NA,NA,0,NA,NA,93,71,74,2011,NA,NA,33.8888888888889
"USC00443229","FRONT ROYAL, VA US",2011-07-22,NA,NA,0,NA,NA,99,74,74,2011,NA,NA,37.2222222222222
"USC00443229","FRONT ROYAL, VA US",2011-07-23,NA,NA,0,NA,NA,100,73,74,2011,NA,NA,37.7777777777778
"USC00443229","FRONT ROYAL, VA US",2011-07-24,NA,NA,0.08,NA,NA,95,74,75,2011,NA,NA,35
"USC00443229","FRONT ROYAL, VA US",2011-07-25,NA,NA,0.07,NA,NA,95,72,72,2011,NA,NA,35
"USC00443229","FRONT ROYAL, VA US",2011-07-26,NA,NA,0.2,NA,NA,89,69,70,2011,NA,NA,31.6666666666667
"USC00443229","FRONT ROYAL, VA US",2011-07-27,NA,NA,0,NA,NA,94,68,68,2011,NA,NA,34.4444444444444
"USC00443229","FRONT ROYAL, VA US",2011-07-28,NA,NA,0,NA,NA,90,65,65,2011,NA,NA,32.2222222222222
"USC00443229","FRONT ROYAL, VA US",2011-07-29,NA,NA,0,NA,NA,91,65,68,2011,NA,NA,32.7777777777778
"USC00443229","FRONT ROYAL, VA US",2011-07-30,NA,NA,0,NA,NA,97,68,76,2011,NA,NA,36.1111111111111
"USC00443229","FRONT ROYAL, VA US",2011-07-31,NA,NA,0,NA,NA,92,66,67,2011,NA,NA,33.3333333333333
"USC00443229","FRONT ROYAL, VA US",2011-08-01,NA,NA,0,NA,NA,94,66,67,2011,NA,NA,34.4444444444444
"USC00443229","FRONT ROYAL, VA US",2011-08-02,NA,NA,0,NA,NA,95,67,72,2011,NA,NA,35
"USC00443229","FRONT ROYAL, VA US",2011-08-03,NA,NA,0.3,NA,NA,95,68,70,2011,NA,NA,35
"USC00443229","FRONT ROYAL, VA US",2011-08-04,NA,NA,0,NA,NA,79,70,76,2011,NA,NA,26.1111111111111
"USC00443229","FRONT ROYAL, VA US",2011-08-05,NA,NA,0.09,NA,NA,86,71,71,2011,NA,NA,30
"USC00443229","FRONT ROYAL, VA US",2011-08-06,NA,NA,0,NA,NA,83,70,71,2011,NA,NA,28.3333333333333
"USC00443229","FRONT ROYAL, VA US",2011-08-07,NA,NA,0.31,NA,NA,85,71,72,2011,NA,NA,29.4444444444444
"USC00443229","FRONT ROYAL, VA US",2011-08-08,NA,NA,0,NA,NA,89,72,74,2011,NA,NA,31.6666666666667
"USC00443229","FRONT ROYAL, VA US",2011-08-09,NA,NA,0,NA,NA,90,68,69,2011,NA,NA,32.2222222222222
"USC00443229","FRONT ROYAL, VA US",2011-08-10,NA,NA,0,NA,NA,88,69,73,2011,NA,NA,31.1111111111111
"USC00443229","FRONT ROYAL, VA US",2011-08-11,NA,NA,0,NA,NA,87,61,63,2011,NA,NA,30.5555555555556
"USC00443229","FRONT ROYAL, VA US",2011-08-12,NA,NA,0,NA,NA,85,60,60,2011,NA,NA,29.4444444444444
"USC00443229","FRONT ROYAL, VA US",2011-08-13,NA,NA,0,NA,NA,85,60,64,2011,NA,NA,29.4444444444444
"USC00443229","FRONT ROYAL, VA US",2011-08-14,NA,NA,0.48,NA,NA,83,63,67,2011,NA,NA,28.3333333333333
"USC00443229","FRONT ROYAL, VA US",2011-08-15,NA,NA,0.1,NA,NA,85,63,63,2011,NA,NA,29.4444444444444
"USC00443229","FRONT ROYAL, VA US",2011-08-16,NA,NA,0,NA,NA,78,63,68,2011,NA,NA,25.5555555555556
"USC00443229","FRONT ROYAL, VA US",2011-08-17,NA,NA,0,NA,NA,85,61,61,2011,NA,NA,29.4444444444444
"USC00443229","FRONT ROYAL, VA US",2011-08-18,NA,NA,0,NA,NA,87,60,69,2011,NA,NA,30.5555555555556
"USC00443229","FRONT ROYAL, VA US",2011-08-19,NA,NA,0.35,NA,NA,87,62,62,2011,NA,NA,30.5555555555556
"USC00443229","FRONT ROYAL, VA US",2011-08-20,NA,NA,0,NA,NA,83,60,60,2011,NA,NA,28.3333333333333
"USC00443229","FRONT ROYAL, VA US",2011-08-21,NA,NA,0,NA,NA,86,59,70,2011,NA,NA,30
"USC00443229","FRONT ROYAL, VA US",2011-08-22,NA,NA,0.05,NA,NA,87,59,67,2011,NA,NA,30.5555555555556
"USC00443229","FRONT ROYAL, VA US",2011-08-23,NA,NA,0,NA,NA,81,54,55,2011,NA,NA,27.2222222222222
"USC00443229","FRONT ROYAL, VA US",2011-08-24,NA,NA,0,NA,NA,81,53,62,2011,NA,NA,27.2222222222222
"USC00443229","FRONT ROYAL, VA US",2011-08-25,NA,NA,0,NA,NA,86,59,70,2011,NA,NA,30
"USC00443229","FRONT ROYAL, VA US",2011-08-26,NA,NA,0.03,NA,NA,84,65,65,2011,NA,NA,28.8888888888889
"USC00443229","FRONT ROYAL, VA US",2011-08-27,NA,NA,0,NA,NA,86,64,71,2011,NA,NA,30
"USC00443229","FRONT ROYAL, VA US",2011-08-28,2,1,1,NA,NA,76,67,69,2011,NA,NA,24.4444444444444
"USC00443229","FRONT ROYAL, VA US",2011-08-29,NA,NA,0,NA,NA,82,64,64,2011,NA,NA,27.7777777777778
"USC00443229","FRONT ROYAL, VA US",2011-08-31,NA,NA,0,NA,NA,81,52,62,2011,NA,NA,27.2222222222222
"USC00443229","FRONT ROYAL, VA US",2011-09-01,NA,NA,0,NA,NA,81,52,64,2011,NA,NA,27.2222222222222
"USC00443229","FRONT ROYAL, VA US",2011-09-02,NA,NA,0,NA,NA,79,64,65,2011,NA,NA,26.1111111111111
"USC00443229","FRONT ROYAL, VA US",2011-09-03,NA,NA,0,NA,NA,75,64,68,2011,NA,NA,23.8888888888889
"USC00443229","FRONT ROYAL, VA US",2011-09-04,NA,NA,0,NA,NA,85,68,70,2011,NA,NA,29.4444444444444
"USC00443229","FRONT ROYAL, VA US",2011-09-05,NA,NA,0.22,NA,NA,86,67,67,2011,NA,NA,30
"USC00443229","FRONT ROYAL, VA US",2011-09-06,NA,NA,1.24,NA,NA,73,58,59,2011,NA,NA,22.7777777777778
"USC00443229","FRONT ROYAL, VA US",2011-09-07,NA,NA,1.78,NA,NA,60,58,58,2011,NA,NA,15.5555555555556
"USC00443229","FRONT ROYAL, VA US",2011-09-08,NA,NA,0.05,NA,NA,66,58,64,2011,NA,NA,18.8888888888889
"USC00443229","FRONT ROYAL, VA US",2011-09-09,NA,NA,0.17,NA,NA,69,64,67,2011,NA,NA,20.5555555555556
"USC00443229","FRONT ROYAL, VA US",2011-09-10,NA,NA,0.14,NA,NA,81,63,63,2011,NA,NA,27.2222222222222
"USC00443229","FRONT ROYAL, VA US",2011-09-11,NA,NA,0,NA,NA,80,62,62,2011,NA,NA,26.6666666666667
"USC00443229","FRONT ROYAL, VA US",2011-09-12,NA,NA,0,NA,NA,81,60,61,2011,NA,NA,27.2222222222222
"USC00443229","FRONT ROYAL, VA US",2011-09-13,NA,NA,0,NA,NA,81,58,60,2011,NA,NA,27.2222222222222
"USC00443229","FRONT ROYAL, VA US",2011-09-14,NA,NA,0,NA,NA,83,59,65,2011,NA,NA,28.3333333333333
"USC00443229","FRONT ROYAL, VA US",2011-09-15,NA,NA,0.36,NA,NA,86,61,62,2011,NA,NA,30
"USC00443229","FRONT ROYAL, VA US",2011-09-16,NA,NA,0.03,NA,NA,67,45,47,2011,NA,NA,19.4444444444444
"USC00443229","FRONT ROYAL, VA US",2011-09-17,NA,NA,0,NA,NA,63,43,46,2011,NA,NA,17.2222222222222
"USC00443229","FRONT ROYAL, VA US",2011-09-18,NA,NA,0.02,NA,NA,61,46,48,2011,NA,NA,16.1111111111111
"USC00443229","FRONT ROYAL, VA US",2011-09-19,NA,NA,0,NA,NA,64,48,56,2011,NA,NA,17.7777777777778
"USC00443229","FRONT ROYAL, VA US",2011-09-20,NA,NA,0.03,NA,NA,63,55,59,2011,NA,NA,17.2222222222222
"USC00443229","FRONT ROYAL, VA US",2011-09-21,NA,NA,0.19,NA,NA,73,59,61,2011,NA,NA,22.7777777777778
"USC00443229","FRONT ROYAL, VA US",2011-09-22,NA,NA,0,NA,NA,72,60,63,2011,NA,NA,22.2222222222222
"USC00443229","FRONT ROYAL, VA US",2011-09-23,NA,NA,0,NA,NA,79,60,65,2011,NA,NA,26.1111111111111
"USC00443229","FRONT ROYAL, VA US",2011-09-24,NA,NA,0,NA,NA,71,62,62,2011,NA,NA,21.6666666666667
"USC00443229","FRONT ROYAL, VA US",2011-09-25,NA,NA,0,NA,NA,73,61,66,2011,NA,NA,22.7777777777778
"USC00443229","FRONT ROYAL, VA US",2011-09-26,NA,NA,0,NA,NA,74,65,65,2011,NA,NA,23.3333333333333
"USC00443229","FRONT ROYAL, VA US",2011-09-27,NA,NA,0.28,NA,NA,79,64,67,2011,NA,NA,26.1111111111111
"USC00443229","FRONT ROYAL, VA US",2011-09-28,NA,NA,0.2,NA,NA,81,63,63,2011,NA,NA,27.2222222222222
"USC00443229","FRONT ROYAL, VA US",2011-09-29,NA,NA,0.07,NA,NA,81,60,60,2011,NA,NA,27.2222222222222
"USC00443229","FRONT ROYAL, VA US",2011-09-30,NA,NA,0.04,NA,NA,72,54,55,2011,NA,NA,22.2222222222222
"USC00443229","FRONT ROYAL, VA US",2011-10-01,NA,NA,0,NA,NA,70,48,48,2011,NA,NA,21.1111111111111
"USC00443229","FRONT ROYAL, VA US",2011-10-02,NA,NA,0.62,NA,NA,54,42,42,2011,NA,NA,12.2222222222222
"USC00443229","FRONT ROYAL, VA US",2011-10-03,NA,NA,0.05,NA,NA,49,42,43,2011,NA,NA,9.44444444444444
"USC00443229","FRONT ROYAL, VA US",2011-10-04,NA,NA,0.15,NA,NA,52,42,51,2011,NA,NA,11.1111111111111
"USC00443229","FRONT ROYAL, VA US",2011-10-05,NA,NA,0,NA,NA,63,48,48,2011,NA,NA,17.2222222222222
"USC00443229","FRONT ROYAL, VA US",2011-10-06,NA,NA,0,NA,NA,72,47,50,2011,NA,NA,22.2222222222222
"USC00443229","FRONT ROYAL, VA US",2011-10-07,NA,NA,0,NA,NA,69,46,46,2011,NA,NA,20.5555555555556
"USC00443229","FRONT ROYAL, VA US",2011-10-08,NA,NA,0,NA,NA,72,45,48,2011,NA,NA,22.2222222222222
"USC00443229","FRONT ROYAL, VA US",2011-10-09,NA,NA,0,NA,NA,72,46,48,2011,NA,NA,22.2222222222222
"USC00443229","FRONT ROYAL, VA US",2011-10-10,NA,NA,0,NA,NA,77,45,51,2011,NA,NA,25
"USC00443229","FRONT ROYAL, VA US",2011-10-11,NA,NA,0,NA,NA,71,50,52,2011,NA,NA,21.6666666666667
"USC00443229","FRONT ROYAL, VA US",2011-10-12,NA,NA,0.16,NA,NA,66,52,59,2011,NA,NA,18.8888888888889
"USC00443229","FRONT ROYAL, VA US",2011-10-13,NA,NA,1.06,NA,NA,61,56,56,2011,NA,NA,16.1111111111111
"USC00443229","FRONT ROYAL, VA US",2011-10-14,NA,NA,1.07,NA,NA,64,56,60,2011,NA,NA,17.7777777777778
"USC00443229","FRONT ROYAL, VA US",2011-10-15,NA,NA,0.24,NA,NA,67,49,55,2011,NA,NA,19.4444444444444
"USC00443229","FRONT ROYAL, VA US",2011-10-16,NA,NA,0,NA,NA,67,49,50,2011,NA,NA,19.4444444444444
"USC00443229","FRONT ROYAL, VA US",2011-10-17,NA,NA,0,NA,NA,74,46,57,2011,NA,NA,23.3333333333333
"USC00443229","FRONT ROYAL, VA US",2011-10-18,NA,NA,0,NA,NA,74,47,52,2011,NA,NA,23.3333333333333
"USC00443229","FRONT ROYAL, VA US",2011-10-19,NA,NA,0.2,NA,NA,73,49,59,2011,NA,NA,22.7777777777778
"USC00443229","FRONT ROYAL, VA US",2011-10-20,NA,NA,0.13,NA,NA,72,49,51,2011,NA,NA,22.2222222222222
"USC00443229","FRONT ROYAL, VA US",2011-10-21,NA,NA,0,NA,NA,57,45,47,2011,NA,NA,13.8888888888889
"USC00443229","FRONT ROYAL, VA US",2011-10-22,NA,NA,0,NA,NA,58,39,40,2011,NA,NA,14.4444444444444
"USC00443229","FRONT ROYAL, VA US",2011-10-23,NA,NA,0,NA,NA,60,37,38,2011,NA,NA,15.5555555555556
"USC00443229","FRONT ROYAL, VA US",2011-10-24,NA,NA,0,NA,NA,63,35,43,2011,NA,NA,17.2222222222222
"USC00443229","FRONT ROYAL, VA US",2011-10-25,NA,NA,0,NA,NA,65,35,52,2011,NA,NA,18.3333333333333
"USC00443229","FRONT ROYAL, VA US",2011-10-26,NA,NA,0,NA,NA,69,50,58,2011,NA,NA,20.5555555555556
"USC00443229","FRONT ROYAL, VA US",2011-10-27,NA,NA,0,NA,NA,67,56,66,2011,NA,NA,19.4444444444444
"USC00443229","FRONT ROYAL, VA US",2011-10-28,NA,NA,0,NA,NA,72,36,36,2011,NA,NA,22.2222222222222
"USC00443229","FRONT ROYAL, VA US",2011-10-29,NA,NA,0.17,NA,NA,46,31,31,2011,NA,NA,7.77777777777778
"USC00443229","FRONT ROYAL, VA US",2011-10-30,NA,NA,0.4,4,2,46,30,31,2011,NA,NA,7.77777777777778
"USC00443229","FRONT ROYAL, VA US",2011-10-31,NA,NA,0,NA,1,49,28,35,2011,NA,NA,9.44444444444444
"USC00443229","FRONT ROYAL, VA US",2011-11-01,NA,NA,0,NA,NA,52,28,33,2011,NA,NA,11.1111111111111
"USC00443229","FRONT ROYAL, VA US",2011-11-02,NA,NA,0,NA,NA,55,27,33,2011,NA,NA,12.7777777777778
"USC00443229","FRONT ROYAL, VA US",2011-11-03,NA,NA,0,NA,NA,61,32,44,2011,NA,NA,16.1111111111111
"USC00443229","FRONT ROYAL, VA US",2011-11-04,NA,NA,0,NA,NA,63,43,46,2011,NA,NA,17.2222222222222
"USC00443229","FRONT ROYAL, VA US",2011-11-05,NA,NA,0,NA,NA,56,30,30,2011,NA,NA,13.3333333333333
"USC00443229","FRONT ROYAL, VA US",2011-11-06,NA,NA,0,NA,NA,50,29,29,2011,NA,NA,10
"USC00443229","FRONT ROYAL, VA US",2011-11-07,NA,NA,0,NA,NA,57,28,37,2011,NA,NA,13.8888888888889
"USC00443229","FRONT ROYAL, VA US",2011-11-08,NA,NA,0,NA,NA,68,35,39,2011,NA,NA,20
"USC00443229","FRONT ROYAL, VA US",2011-11-09,NA,NA,0,NA,NA,68,35,35,2011,NA,NA,20
"USC00443229","FRONT ROYAL, VA US",2011-11-10,NA,NA,0,NA,NA,66,33,53,2011,NA,NA,18.8888888888889
"USC00443229","FRONT ROYAL, VA US",2011-11-11,NA,NA,0,NA,NA,54,37,37,2011,NA,NA,12.2222222222222
"USC00443229","FRONT ROYAL, VA US",2011-11-12,NA,NA,0,NA,NA,44,30,33,2011,NA,NA,6.66666666666667
"USC00443229","FRONT ROYAL, VA US",2011-11-13,NA,NA,0,NA,NA,64,32,46,2011,NA,NA,17.7777777777778
"USC00443229","FRONT ROYAL, VA US",2011-11-14,NA,NA,0,NA,NA,64,41,53,2011,NA,NA,17.7777777777778
"USC00443229","FRONT ROYAL, VA US",2011-11-15,NA,NA,0,NA,NA,75,52,62,2011,NA,NA,23.8888888888889
"USC00443229","FRONT ROYAL, VA US",2011-11-16,NA,NA,0.12,NA,NA,62,54,54,2011,NA,NA,16.6666666666667
"USC00443229","FRONT ROYAL, VA US",2011-11-17,NA,NA,0.43,NA,NA,56,42,43,2011,NA,NA,13.3333333333333
"USC00443229","FRONT ROYAL, VA US",2011-11-18,NA,NA,0,NA,NA,44,29,29,2011,NA,NA,6.66666666666667
"USC00443229","FRONT ROYAL, VA US",2011-11-19,NA,NA,0,NA,NA,45,28,30,2011,NA,NA,7.22222222222222
"USC00443229","FRONT ROYAL, VA US",2011-11-20,NA,NA,0,NA,NA,59,28,54,2011,NA,NA,15
"USC00443229","FRONT ROYAL, VA US",2011-11-21,NA,NA,0.04,NA,NA,64,52,53,2011,NA,NA,17.7777777777778
"USC00443229","FRONT ROYAL, VA US",2011-11-22,NA,NA,0.23,NA,NA,59,45,45,2011,NA,NA,15
"USC00443229","FRONT ROYAL, VA US",2011-11-23,NA,NA,1.03,NA,NA,54,45,52,2011,NA,NA,12.2222222222222
"USC00443229","FRONT ROYAL, VA US",2011-11-24,NA,NA,0.02,NA,NA,57,36,37,2011,NA,NA,13.8888888888889
"USC00443229","FRONT ROYAL, VA US",2011-11-25,NA,NA,0,NA,NA,61,33,39,2011,NA,NA,16.1111111111111
"USC00443229","FRONT ROYAL, VA US",2011-11-26,NA,NA,0,NA,NA,69,36,41,2011,NA,NA,20.5555555555556
"USC00443229","FRONT ROYAL, VA US",2011-11-27,NA,NA,0,0,0,67,39,57,2011,NA,NA,19.4444444444444
"USC00443229","FRONT ROYAL, VA US",2011-11-28,NA,NA,0,NA,NA,71,57,60,2011,NA,NA,21.6666666666667
"USC00443229","FRONT ROYAL, VA US",2011-11-29,NA,NA,0,NA,NA,68,58,59,2011,NA,NA,20
"USC00443229","FRONT ROYAL, VA US",2011-11-30,NA,NA,0.56,NA,NA,60,36,39,2011,NA,NA,15.5555555555556
"USC00443229","FRONT ROYAL, VA US",2011-12-01,NA,NA,0,NA,NA,60,32,32,2011,NA,NA,15.5555555555556
"USC00443229","FRONT ROYAL, VA US",2011-12-02,NA,NA,0,NA,NA,60,27,28,2011,NA,NA,15.5555555555556
"USC00443229","FRONT ROYAL, VA US",2011-12-03,NA,NA,0,NA,NA,60,26,29,2011,NA,NA,15.5555555555556
"USC00443229","FRONT ROYAL, VA US",2011-12-04,NA,NA,0,NA,NA,48,27,34,2011,NA,NA,8.88888888888889
"USC00443229","FRONT ROYAL, VA US",2011-12-05,NA,NA,0,NA,NA,55,32,48,2011,NA,NA,12.7777777777778
"USC00443229","FRONT ROYAL, VA US",2011-12-06,NA,NA,0.06,NA,NA,62,46,55,2011,NA,NA,16.6666666666667
"USC00443229","FRONT ROYAL, VA US",2011-12-07,NA,NA,0.34,NA,NA,63,53,53,2011,NA,NA,17.2222222222222
"USC00443229","FRONT ROYAL, VA US",2011-12-08,NA,NA,1.53,NA,NA,53,31,32,2011,NA,NA,11.6666666666667
"USC00443229","FRONT ROYAL, VA US",2011-12-09,NA,NA,0,NA,NA,44,26,30,2011,NA,NA,6.66666666666667
"USC00443229","FRONT ROYAL, VA US",2011-12-10,NA,NA,0,NA,NA,49,28,33,2011,NA,NA,9.44444444444444
"USC00443229","FRONT ROYAL, VA US",2011-12-11,NA,NA,0,NA,NA,43,23,23,2011,NA,NA,6.11111111111111
"USC00443229","FRONT ROYAL, VA US",2011-12-12,NA,NA,0,NA,NA,40,22,22,2011,NA,NA,4.44444444444444
"USC00443229","FRONT ROYAL, VA US",2011-12-13,NA,NA,0,NA,NA,44,20,25,2011,NA,NA,6.66666666666667
"USC00443229","FRONT ROYAL, VA US",2011-12-14,NA,NA,0,NA,NA,50,22,30,2011,NA,NA,10
"USC00443229","FRONT ROYAL, VA US",2011-12-15,NA,NA,0,NA,NA,48,30,44,2011,NA,NA,8.88888888888889
"USC00443229","FRONT ROYAL, VA US",2011-12-16,NA,NA,0,NA,NA,66,43,47,2011,NA,NA,18.8888888888889
"USC00443229","FRONT ROYAL, VA US",2011-12-17,NA,NA,0,NA,NA,47,32,35,2011,NA,NA,8.33333333333333
"USC00443229","FRONT ROYAL, VA US",2011-12-18,NA,NA,0,NA,NA,38,28,31,2011,NA,NA,3.33333333333333
"USC00443229","FRONT ROYAL, VA US",2011-12-19,NA,NA,0,NA,NA,39,27,29,2011,NA,NA,3.88888888888889
"USC00443229","FRONT ROYAL, VA US",2011-12-20,NA,NA,0,NA,NA,55,28,49,2011,NA,NA,12.7777777777778
"USC00443229","FRONT ROYAL, VA US",2011-12-21,NA,NA,0,NA,NA,54,45,47,2011,NA,NA,12.2222222222222
"USC00443229","FRONT ROYAL, VA US",2011-12-22,NA,NA,0.04,NA,NA,63,44,45,2011,NA,NA,17.2222222222222
"USC00443229","FRONT ROYAL, VA US",2011-12-23,NA,NA,0.86,NA,NA,57,43,47,2011,NA,NA,13.8888888888889
"USC00443229","FRONT ROYAL, VA US",2011-12-24,NA,NA,0.01,NA,NA,48,37,38,2011,NA,NA,8.88888888888889
"USC00443229","FRONT ROYAL, VA US",2011-12-25,NA,NA,0,NA,NA,43,28,29,2011,NA,NA,6.11111111111111
"USC00443229","FRONT ROYAL, VA US",2011-12-26,NA,NA,0,NA,NA,51,28,39,2011,NA,NA,10.5555555555556
"USC00443229","FRONT ROYAL, VA US",2011-12-27,NA,NA,0,NA,NA,47,35,38,2011,NA,NA,8.33333333333333
"USC00443229","FRONT ROYAL, VA US",2011-12-28,NA,NA,0.1,NA,NA,47,38,41,2011,NA,NA,8.33333333333333
"USC00443229","FRONT ROYAL, VA US",2011-12-29,NA,NA,0,NA,NA,42,25,26,2011,NA,NA,5.55555555555556
"USC00443229","FRONT ROYAL, VA US",2011-12-30,NA,NA,0,NA,NA,39,24,35,2011,NA,NA,3.88888888888889
"USC00443229","FRONT ROYAL, VA US",2011-12-31,NA,NA,0.05,NA,NA,54,35,41,2011,NA,NA,12.2222222222222
"USC00443229","FRONT ROYAL, VA US",2012-01-01,NA,NA,0,NA,NA,54,34,36,2012,NA,NA,12.2222222222222
"USC00443229","FRONT ROYAL, VA US",2012-01-02,NA,NA,0.06,NA,NA,55,33,33,2012,NA,NA,12.7777777777778
"USC00443229","FRONT ROYAL, VA US",2012-01-03,NA,NA,0,NA,NA,36,25,25,2012,NA,NA,2.22222222222222
"USC00443229","FRONT ROYAL, VA US",2012-01-04,NA,NA,0.02,0.2,0,28,12,12,2012,NA,NA,-2.22222222222222
"USC00443229","FRONT ROYAL, VA US",2012-01-05,NA,NA,0,NA,NA,37,12,35,2012,NA,NA,2.77777777777778
"USC00443229","FRONT ROYAL, VA US",2012-01-06,NA,NA,0,NA,NA,47,31,38,2012,NA,NA,8.33333333333333
"USC00443229","FRONT ROYAL, VA US",2012-01-07,NA,NA,0,NA,NA,64,38,47,2012,NA,NA,17.7777777777778
"USC00443229","FRONT ROYAL, VA US",2012-01-08,NA,NA,0,NA,NA,62,37,38,2012,NA,NA,16.6666666666667
